CODIGO,ESPECIE,ESPECIE,LONGITUD_mm
1.4.22,Squalius pyrenaicus,Nativo,54
1.4.22,Squalius pyrenaicus,Nativo,41
1.4.22,Squalius pyrenaicus,Nativo,47
1.4.22,Squalius pyrenaicus,Nativo,63
1.4.22,Squalius pyrenaicus,Nativo,51
1.4.22,Squalius pyrenaicus,Nativo,47
1.4.22,Squalius pyrenaicus,Nativo,46
1.4.22,Squalius pyrenaicus,Nativo,45
1.4.22,Squalius pyrenaicus,Nativo,44
1.4.22,Squalius pyrenaicus,Nativo,43
1.4.22,Squalius pyrenaicus,Nativo,42
1.4.22,Squalius pyrenaicus,Nativo,41
1.4.22,Squalius pyrenaicus,Nativo,40
1.4.22,Squalius pyrenaicus,Nativo,41
1.4.22,Squalius pyrenaicus,Nativo,51
1.4.22,Squalius pyrenaicus,Nativo,50
1.4.22,Squalius pyrenaicus,Nativo,43
1.4.22,Squalius pyrenaicus,Nativo,44
1.4.22,Squalius pyrenaicus,Nativo,41
1.4.22,Squalius pyrenaicus,Nativo,61
1.4.22,Squalius pyrenaicus,Nativo,56
1.4.22,Squalius pyrenaicus,Nativo,57
1.4.22,Squalius pyrenaicus,Nativo,59
1.4.22,Squalius pyrenaicus,Nativo,47
1.4.22,Squalius pyrenaicus,Nativo,54
1.4.22,Squalius pyrenaicus,Nativo,55
1.4.22,Squalius pyrenaicus,Nativo,53
1.4.22,Squalius pyrenaicus,Nativo,52
1.4.22,Squalius pyrenaicus,Nativo,45
1.4.22,Squalius pyrenaicus,Nativo,43
1.4.22,Squalius pyrenaicus,Nativo,47
1.4.22,Squalius pyrenaicus,Nativo,46
1.4.22,Squalius pyrenaicus,Nativo,47
1.4.22,Squalius pyrenaicus,Nativo,48
1.4.22,Squalius pyrenaicus,Nativo,46
1.4.22,Squalius pyrenaicus,Nativo,44
1.4.22,Squalius pyrenaicus,Nativo,45
1.4.22,Squalius pyrenaicus,Nativo,49
1.4.22,Squalius pyrenaicus,Nativo,40
1.4.22,Squalius pyrenaicus,Nativo,47
1.4.22,Squalius pyrenaicus,Nativo,41
1.4.22,Squalius pyrenaicus,Nativo,52
1.4.22,Squalius pyrenaicus,Nativo,40
1.4.22,Squalius pyrenaicus,Nativo,49
1.4.22,Squalius pyrenaicus,Nativo,42
1.4.22,Squalius pyrenaicus,Nativo,41
1.4.22,Squalius pyrenaicus,Nativo,44
1.4.22,Squalius pyrenaicus,Nativo,40
1.4.22,Squalius pyrenaicus,Nativo,43
1.4.22,Squalius pyrenaicus,Nativo,45
1.4.22,Squalius pyrenaicus,Nativo,53
1.4.22,Squalius pyrenaicus,Nativo,46
1.4.22,Squalius pyrenaicus,Nativo,44
1.4.22,Squalius pyrenaicus,Nativo,50
1.4.22,Squalius pyrenaicus,Nativo,51
1.4.22,Squalius pyrenaicus,Nativo,40
1.4.22,Squalius pyrenaicus,Nativo,42
1.4.22,Squalius pyrenaicus,Nativo,41
1.4.22,Squalius pyrenaicus,Nativo,43
1.4.22,Squalius pyrenaicus,Nativo,44
1.4.22,Squalius pyrenaicus,Nativo,51
1.4.22,Squalius pyrenaicus,Nativo,47
1.4.22,Squalius pyrenaicus,Nativo,46
1.4.22,Squalius pyrenaicus,Nativo,56
1.4.22,Squalius pyrenaicus,Nativo,43
1.4.22,Squalius pyrenaicus,Nativo,42
1.4.22,Squalius pyrenaicus,Nativo,42
1.4.22,Squalius pyrenaicus,Nativo,46
1.4.22,Squalius pyrenaicus,Nativo,43
1.4.22,Squalius pyrenaicus,Nativo,44
1.4.22,Squalius pyrenaicus,Nativo,46
1.4.23,Pseudochondrostoma willkommii,Nativo,44
1.4.23,Pseudochondrostoma willkommii,Nativo,juveniles
1.4.23,Squalius pyrenaicus,Nativo,87
1.4.23,Squalius pyrenaicus,Nativo,66
1.4.23,Squalius pyrenaicus,Nativo,63
1.4.23,Squalius pyrenaicus,Nativo,52
1.4.23,Squalius pyrenaicus,Nativo,44
1.4.23,Squalius pyrenaicus,Nativo,60
1.4.23,Squalius pyrenaicus,Nativo,48
1.4.23,Squalius pyrenaicus,Nativo,47
1.4.23,Squalius pyrenaicus,Nativo,64
1.4.23,Squalius pyrenaicus,Nativo,58
1.4.23,Squalius pyrenaicus,Nativo,55
1.4.23,Squalius pyrenaicus,Nativo,57
1.4.23,Squalius pyrenaicus,Nativo,55
1.4.23,Squalius pyrenaicus,Nativo,43
1.4.23,Squalius pyrenaicus,Nativo,64
1.4.23,Squalius pyrenaicus,Nativo,79
1.4.23,Squalius pyrenaicus,Nativo,68
1.4.23,Squalius pyrenaicus,Nativo,64
1.4.23,Squalius pyrenaicus,Nativo,85
1.4.23,Squalius pyrenaicus,Nativo,53
1.4.23,Squalius pyrenaicus,Nativo,54
1.4.23,Squalius pyrenaicus,Nativo,43
1.4.23,Squalius pyrenaicus,Nativo,46
1.4.23,Squalius pyrenaicus,Nativo,juveniles
1.4.24,Squalius pyrenaicus,Nativo,92
1.4.24,Squalius pyrenaicus,Nativo,112
1.4.24,Squalius pyrenaicus,Nativo,98
1.4.24,Squalius pyrenaicus,Nativo,77
1.4.24,Squalius pyrenaicus,Nativo,112
1.4.24,Squalius pyrenaicus,Nativo,104
1.4.24,Squalius pyrenaicus,Nativo,91
1.4.24,Squalius pyrenaicus,Nativo,93
1.4.24,Squalius pyrenaicus,Nativo,94
1.4.24,Squalius pyrenaicus,Nativo,72
1.4.24,Squalius pyrenaicus,Nativo,71
1.4.24,Squalius pyrenaicus,Nativo,59
1.4.24,Squalius pyrenaicus,Nativo,51
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,48
1.4.24,Squalius pyrenaicus,Nativo,50
1.4.24,Squalius pyrenaicus,Nativo,46
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,45
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,40
1.4.24,Squalius pyrenaicus,Nativo,42
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,75
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,42
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,49
1.4.24,Squalius pyrenaicus,Nativo,48
1.4.24,Squalius pyrenaicus,Nativo,45
1.4.24,Squalius pyrenaicus,Nativo,49
1.4.24,Squalius pyrenaicus,Nativo,80
1.4.24,Squalius pyrenaicus,Nativo,62
1.4.24,Squalius pyrenaicus,Nativo,54
1.4.24,Squalius pyrenaicus,Nativo,51
1.4.24,Squalius pyrenaicus,Nativo,46
1.4.24,Squalius pyrenaicus,Nativo,45
1.4.24,Squalius pyrenaicus,Nativo,80
1.4.24,Squalius pyrenaicus,Nativo,70
1.4.24,Squalius pyrenaicus,Nativo,51
1.4.24,Squalius pyrenaicus,Nativo,52
1.4.24,Squalius pyrenaicus,Nativo,53
1.4.24,Squalius pyrenaicus,Nativo,49
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,45
1.4.24,Squalius pyrenaicus,Nativo,46
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,45
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,81
1.4.24,Squalius pyrenaicus,Nativo,82
1.4.24,Squalius pyrenaicus,Nativo,69
1.4.24,Squalius pyrenaicus,Nativo,57
1.4.24,Squalius pyrenaicus,Nativo,62
1.4.24,Squalius pyrenaicus,Nativo,61
1.4.24,Squalius pyrenaicus,Nativo,58
1.4.24,Squalius pyrenaicus,Nativo,57
1.4.24,Squalius pyrenaicus,Nativo,54
1.4.24,Squalius pyrenaicus,Nativo,55
1.4.24,Squalius pyrenaicus,Nativo,52
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,41
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,42
1.4.24,Squalius pyrenaicus,Nativo,49
1.4.24,Squalius pyrenaicus,Nativo,45
1.4.24,Squalius pyrenaicus,Nativo,48
1.4.24,Luciobarbus sclateri,Nativo,46
1.4.24,Luciobarbus sclateri,Nativo,49
1.4.24,Luciobarbus sclateri,Nativo,46
1.4.24,Luciobarbus sclateri,Nativo,57
1.4.24,Luciobarbus sclateri,Nativo,54
1.4.24,Luciobarbus sclateri,Nativo,46
1.4.24,Luciobarbus sclateri,Nativo,106
1.4.24,Luciobarbus sclateri,Nativo,48
1.4.24,Luciobarbus sclateri,Nativo,58
1.4.24,Luciobarbus sclateri,Nativo,57
1.4.24,Luciobarbus sclateri,Nativo,52
1.4.24,Luciobarbus sclateri,Nativo,51
1.4.24,Luciobarbus sclateri,Nativo,52
1.4.24,Luciobarbus sclateri,Nativo,50
1.4.24,Luciobarbus sclateri,Nativo,47
1.4.24,Luciobarbus sclateri,Nativo,49
1.4.24,Luciobarbus sclateri,Nativo,46
1.4.24,Luciobarbus sclateri,Nativo,58
1.4.24,Luciobarbus sclateri,Nativo,57
1.4.24,Luciobarbus sclateri,Nativo,52
1.4.24,Luciobarbus sclateri,Nativo,57
1.4.24,Luciobarbus sclateri,Nativo,58
1.4.24,Pseudochondrostoma willkommii,Nativo,53
1.4.24,Pseudochondrostoma willkommii,Nativo,54
1.4.24,Pseudochondrostoma willkommii,Nativo,58
1.4.24,Pseudochondrostoma willkommii,Nativo,54
1.4.24,Squalius pyrenaicus,Nativo,110
1.4.24,Squalius pyrenaicus,Nativo,84
1.4.24,Squalius pyrenaicus,Nativo,86
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,68
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,61
1.4.24,Squalius pyrenaicus,Nativo,46
1.4.24,Squalius pyrenaicus,Nativo,40
1.4.24,Squalius pyrenaicus,Nativo,59
1.4.24,Squalius pyrenaicus,Nativo,66
1.4.24,Squalius pyrenaicus,Nativo,49
1.4.24,Squalius pyrenaicus,Nativo,63
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,45
1.4.24,Squalius pyrenaicus,Nativo,49
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,45
1.4.24,Squalius pyrenaicus,Nativo,95
1.4.24,Squalius pyrenaicus,Nativo,80
1.4.24,Squalius pyrenaicus,Nativo,121
1.4.24,Squalius pyrenaicus,Nativo,118
1.4.24,Squalius pyrenaicus,Nativo,41
1.4.24,Squalius pyrenaicus,Nativo,100
1.4.24,Squalius pyrenaicus,Nativo,82
1.4.24,Squalius pyrenaicus,Nativo,42
1.4.24,Squalius pyrenaicus,Nativo,50
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,48
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,45
1.4.24,Squalius pyrenaicus,Nativo,46
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,42
1.4.24,Squalius pyrenaicus,Nativo,45
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,51
1.4.24,Squalius pyrenaicus,Nativo,57
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,41
1.4.24,Squalius pyrenaicus,Nativo,46
1.4.24,Squalius pyrenaicus,Nativo,53
1.4.24,Squalius pyrenaicus,Nativo,87
1.4.24,Squalius pyrenaicus,Nativo,102
1.4.24,Squalius pyrenaicus,Nativo,83
1.4.24,Squalius pyrenaicus,Nativo,98
1.4.24,Squalius pyrenaicus,Nativo,70
1.4.24,Squalius pyrenaicus,Nativo,75
1.4.24,Squalius pyrenaicus,Nativo,51
1.4.24,Squalius pyrenaicus,Nativo,42
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,45
1.4.24,Squalius pyrenaicus,Nativo,46
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,48
1.4.24,Squalius pyrenaicus,Nativo,46
1.4.24,Squalius pyrenaicus,Nativo,45
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,46
1.4.24,Squalius pyrenaicus,Nativo,45
1.4.24,Squalius pyrenaicus,Nativo,46
1.4.24,Squalius pyrenaicus,Nativo,40
1.4.24,Squalius pyrenaicus,Nativo,42
1.4.24,Squalius pyrenaicus,Nativo,41
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,46
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,120
1.4.24,Squalius pyrenaicus,Nativo,81
1.4.24,Squalius pyrenaicus,Nativo,103
1.4.24,Squalius pyrenaicus,Nativo,62
1.4.24,Squalius pyrenaicus,Nativo,87
1.4.24,Squalius pyrenaicus,Nativo,42
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,40
1.4.24,Squalius pyrenaicus,Nativo,41
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,46
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,45
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,46
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,42
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,108
1.4.24,Squalius pyrenaicus,Nativo,120
1.4.24,Squalius pyrenaicus,Nativo,85
1.4.24,Squalius pyrenaicus,Nativo,96
1.4.24,Squalius pyrenaicus,Nativo,juveniles
1.4.24,Squalius pyrenaicus,Nativo,46
1.4.24,Squalius pyrenaicus,Nativo,58
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,67
1.4.24,Squalius pyrenaicus,Nativo,58
1.4.24,Squalius pyrenaicus,Nativo,45
1.4.24,Squalius pyrenaicus,Nativo,83
1.4.24,Squalius pyrenaicus,Nativo,97
1.4.24,Squalius pyrenaicus,Nativo,83
1.4.24,Squalius pyrenaicus,Nativo,68
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,40
1.4.24,Squalius pyrenaicus,Nativo,42
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,45
1.4.24,Squalius pyrenaicus,Nativo,48
1.4.24,Squalius pyrenaicus,Nativo,51
1.4.24,Squalius pyrenaicus,Nativo,58
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,42
1.4.24,Squalius pyrenaicus,Nativo,53
1.4.24,Squalius pyrenaicus,Nativo,54
1.4.24,Squalius pyrenaicus,Nativo,50
1.4.24,Squalius pyrenaicus,Nativo,51
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,42
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,103
1.4.24,Squalius pyrenaicus,Nativo,82
1.4.24,Squalius pyrenaicus,Nativo,85
1.4.24,Squalius pyrenaicus,Nativo,89
1.4.24,Squalius pyrenaicus,Nativo,67
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,48
1.4.24,Squalius pyrenaicus,Nativo,46
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,45
1.4.24,Squalius pyrenaicus,Nativo,42
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,40
1.4.24,Squalius pyrenaicus,Nativo,80
1.4.24,Squalius pyrenaicus,Nativo,87
1.4.24,Squalius pyrenaicus,Nativo,75
1.4.24,Squalius pyrenaicus,Nativo,53
1.4.24,Squalius pyrenaicus,Nativo,51
1.4.24,Squalius pyrenaicus,Nativo,54
1.4.24,Squalius pyrenaicus,Nativo,48
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,45
1.4.24,Squalius pyrenaicus,Nativo,46
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,42
1.4.24,Squalius pyrenaicus,Nativo,48
1.4.24,Squalius pyrenaicus,Nativo,46
1.4.24,Squalius pyrenaicus,Nativo,45
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,42
1.4.24,Squalius pyrenaicus,Nativo,41
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,45
1.4.24,Squalius pyrenaicus,Nativo,46
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,42
1.4.24,Squalius pyrenaicus,Nativo,41
1.4.24,Squalius pyrenaicus,Nativo,103
1.4.24,Squalius pyrenaicus,Nativo,77
1.4.24,Squalius pyrenaicus,Nativo,58
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,48
1.4.24,Squalius pyrenaicus,Nativo,45
1.4.24,Squalius pyrenaicus,Nativo,45
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,42
1.4.24,Squalius pyrenaicus,Nativo,40
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,48
1.4.24,Squalius pyrenaicus,Nativo,50
1.4.24,Squalius pyrenaicus,Nativo,50
1.4.24,Squalius pyrenaicus,Nativo,49
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,45
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,49
1.4.24,Squalius pyrenaicus,Nativo,83
1.4.24,Squalius pyrenaicus,Nativo,79
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,48
1.4.24,Squalius pyrenaicus,Nativo,46
1.4.24,Squalius pyrenaicus,Nativo,48
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,42
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,49
1.4.24,Squalius pyrenaicus,Nativo,46
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,45
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,81
1.4.24,Squalius pyrenaicus,Nativo,86
1.4.24,Squalius pyrenaicus,Nativo,97
1.4.24,Squalius pyrenaicus,Nativo,84
1.4.24,Squalius pyrenaicus,Nativo,78
1.4.24,Squalius pyrenaicus,Nativo,49
1.4.24,Squalius pyrenaicus,Nativo,61
1.4.24,Squalius pyrenaicus,Nativo,42
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,41
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,52
1.4.24,Squalius pyrenaicus,Nativo,50
1.4.24,Squalius pyrenaicus,Nativo,81
1.4.24,Squalius pyrenaicus,Nativo,71
1.4.24,Squalius pyrenaicus,Nativo,73
1.4.24,Squalius pyrenaicus,Nativo,70
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,46
1.4.24,Squalius pyrenaicus,Nativo,45
1.4.24,Squalius pyrenaicus,Nativo,48
1.4.24,Squalius pyrenaicus,Nativo,49
1.4.24,Squalius pyrenaicus,Nativo,50
1.4.24,Squalius pyrenaicus,Nativo,56
1.4.24,Squalius pyrenaicus,Nativo,57
1.4.24,Squalius pyrenaicus,Nativo,50
1.4.24,Squalius pyrenaicus,Nativo,48
1.4.24,Squalius pyrenaicus,Nativo,45
1.4.24,Squalius pyrenaicus,Nativo,47
1.4.24,Squalius pyrenaicus,Nativo,46
1.4.24,Squalius pyrenaicus,Nativo,44
1.4.24,Squalius pyrenaicus,Nativo,43
1.4.24,Squalius pyrenaicus,Nativo,121
1.4.25,Squalius pyrenaicus,Nativo,123
1.4.25,Squalius pyrenaicus,Nativo,113
1.4.25,Squalius pyrenaicus,Nativo,149
1.4.25,Squalius pyrenaicus,Nativo,127
1.4.25,Squalius pyrenaicus,Nativo,131
1.4.25,Squalius pyrenaicus,Nativo,123
1.4.25,Squalius pyrenaicus,Nativo,77
1.4.25,Squalius pyrenaicus,Nativo,89
1.4.25,Squalius pyrenaicus,Nativo,154
1.4.25,Squalius pyrenaicus,Nativo,126
1.4.25,Squalius pyrenaicus,Nativo,138
1.4.25,Squalius pyrenaicus,Nativo,131
1.4.25,Squalius pyrenaicus,Nativo,113
1.4.25,Squalius pyrenaicus,Nativo,99
1.4.25,Squalius pyrenaicus,Nativo,110
1.4.25,Squalius pyrenaicus,Nativo,113
1.4.25,Squalius pyrenaicus,Nativo,97
1.4.25,Squalius pyrenaicus,Nativo,83
1.4.25,Squalius pyrenaicus,Nativo,93
1.4.25,Squalius pyrenaicus,Nativo,76
1.4.25,Squalius pyrenaicus,Nativo,63
1.4.25,Squalius pyrenaicus,Nativo,48
1.4.25,Squalius pyrenaicus,Nativo,97
1.4.25,Squalius pyrenaicus,Nativo,99
1.4.25,Squalius pyrenaicus,Nativo,73
1.4.25,Squalius pyrenaicus,Nativo,65
1.4.25,Squalius pyrenaicus,Nativo,75
1.4.25,Squalius pyrenaicus,Nativo,103
1.4.25,Squalius pyrenaicus,Nativo,52
1.4.25,Squalius pyrenaicus,Nativo,40
1.4.25,Squalius pyrenaicus,Nativo,73
1.4.25,Squalius pyrenaicus,Nativo,107
1.4.25,Squalius pyrenaicus,Nativo,74
1.4.25,Squalius pyrenaicus,Nativo,54
1.4.25,Luciobarbus sclateri,Nativo,196
1.4.25,Luciobarbus sclateri,Nativo,225
1.4.25,Luciobarbus sclateri,Nativo,123
1.4.27,Squalius pyrenaicus,Nativo,104
1.4.27,Squalius pyrenaicus,Nativo,93
1.4.27,Squalius pyrenaicus,Nativo,98
1.4.27,Squalius pyrenaicus,Nativo,89
1.4.27,Squalius pyrenaicus,Nativo,107
1.4.27,Squalius pyrenaicus,Nativo,103
1.4.27,Squalius pyrenaicus,Nativo,114
1.4.27,Squalius pyrenaicus,Nativo,88
1.4.27,Squalius pyrenaicus,Nativo,97
1.4.27,Squalius pyrenaicus,Nativo,96
1.4.27,Squalius pyrenaicus,Nativo,82
1.4.27,Squalius pyrenaicus,Nativo,52
1.4.27,Squalius pyrenaicus,Nativo,109
1.4.27,Squalius pyrenaicus,Nativo,95
1.4.27,Squalius pyrenaicus,Nativo,106
1.4.27,Squalius pyrenaicus,Nativo,108
1.4.27,Squalius pyrenaicus,Nativo,52
1.4.27,Squalius pyrenaicus,Nativo,104
1.4.27,Squalius pyrenaicus,Nativo,83
1.4.27,Squalius pyrenaicus,Nativo,97
1.4.27,Squalius pyrenaicus,Nativo,48
1.4.27,Squalius pyrenaicus,Nativo,96
1.4.27,Squalius pyrenaicus,Nativo,102
1.4.27,Squalius pyrenaicus,Nativo,98
1.4.27,Squalius pyrenaicus,Nativo,81
1.4.27,Squalius pyrenaicus,Nativo,106
1.4.27,Squalius pyrenaicus,Nativo,47
1.4.27,Squalius pyrenaicus,Nativo,76
1.4.27,Squalius pyrenaicus,Nativo,58
1.4.27,Squalius pyrenaicus,Nativo,44
1.4.27,Squalius pyrenaicus,Nativo,51
1.4.27,Squalius pyrenaicus,Nativo,45
1.4.27,Squalius pyrenaicus,Nativo,50
1.4.27,Squalius pyrenaicus,Nativo,44
1.4.27,Squalius pyrenaicus,Nativo,43
1.4.27,Squalius pyrenaicus,Nativo,46
1.4.27,Squalius pyrenaicus,Nativo,45
1.4.27,Squalius pyrenaicus,Nativo,47
1.4.27,Squalius pyrenaicus,Nativo,48
1.4.27,Squalius pyrenaicus,Nativo,49
1.4.27,Squalius pyrenaicus,Nativo,44
1.4.27,Squalius pyrenaicus,Nativo,43
1.4.27,Squalius pyrenaicus,Nativo,40
1.4.27,Squalius pyrenaicus,Nativo,juveniles
1.4.28,Squalius pyrenaicus,Nativo,112
1.4.28,Squalius pyrenaicus,Nativo,75
1.4.28,Squalius pyrenaicus,Nativo,89
1.4.28,Squalius pyrenaicus,Nativo,79
1.4.28,Squalius pyrenaicus,Nativo,87
1.4.28,Squalius pyrenaicus,Nativo,90
1.4.28,Squalius pyrenaicus,Nativo,120
1.4.28,Squalius pyrenaicus,Nativo,115
1.4.28,Squalius pyrenaicus,Nativo,130
1.4.28,Squalius pyrenaicus,Nativo,140
1.4.28,Squalius pyrenaicus,Nativo,93
1.4.28,Squalius pyrenaicus,Nativo,138
1.4.28,Squalius pyrenaicus,Nativo,83
1.4.28,Squalius pyrenaicus,Nativo,62
1.4.28,Squalius pyrenaicus,Nativo,82
1.4.28,Squalius pyrenaicus,Nativo,juveniles
1.4.28,Squalius alburnoides,Nativo,103
1.4.28,Squalius alburnoides,Nativo,108
1.4.28,Squalius alburnoides,Nativo,82
1.4.28,Squalius alburnoides,Nativo,87
1.4.28,Squalius alburnoides,Nativo,102
1.4.28,Squalius alburnoides,Nativo,135
1.4.28,Squalius alburnoides,Nativo,95
1.4.28,Squalius alburnoides,Nativo,74
1.4.28,Squalius alburnoides,Nativo,103
1.4.28,Squalius alburnoides,Nativo,108
1.4.28,Squalius alburnoides,Nativo,113
1.4.28,Squalius alburnoides,Nativo,70
1.4.28,Squalius alburnoides,Nativo,76
1.4.28,Squalius alburnoides,Nativo,97
1.4.28,Squalius alburnoides,Nativo,99
1.4.28,Squalius alburnoides,Nativo,81
